,lat,lon,,
3874,53.24607468,56.25,,
3875,53.24607468,51.25,,
3876,53.24607468,63.75,,
3877,53.24607468,62.5,,
3878,53.24607468,52.5,,
3879,53.24607468,246.25,,
3880,53.24607468,158.75,,
3881,54.18848038,18.75,,
3882,54.18848038,22.5,,
3883,54.18848038,23.75,,
3884,54.18848038,25,,
3885,54.18848038,20,,
3886,54.18848038,26.25,,
3887,54.18848038,27.5,,
3888,54.18848038,28.75,,
3889,54.18848038,30,,
3890,54.18848038,31.25,,
3891,54.18848038,21.25,,
3892,54.18848038,32.5,,
3893,54.18848038,33.75,,
3894,54.18848038,35,,
3895,54.18848038,15,,
3896,54.18848038,43.75,,
3897,54.18848038,13.75,,
3898,54.18848038,17.5,,
3899,54.18848038,48.75,,
3900,54.18848038,46.25,,
3901,54.18848038,50,,
3902,54.18848038,16.25,,
3903,54.18848038,36.25,,
3904,54.18848038,38.75,,
3905,54.18848038,40,,
3906,54.18848038,37.5,,
3907,54.18848038,12.5,,
3908,54.18848038,11.25,,
3909,54.18848038,102.5,,
3910,54.18848038,8.75,,
3911,54.18848038,100,,
3912,54.18848038,10,,
3913,54.18848038,45,,
3914,54.18848038,352.5,,
3915,54.18848038,0,,
3916,54.18848038,353.75,,
3917,54.18848038,355,,
3918,54.18848038,356.25,,
3919,54.18848038,357.5,,
3920,54.18848038,358.75,,
3921,54.18848038,81.25,,
3922,54.18848038,351.25,,
3923,54.18848038,53.75,,
3924,54.18848038,83.75,,
3925,54.18848038,85,,
3926,54.18848038,86.25,,
3927,54.18848038,87.5,,
3928,54.18848038,91.25,,
3929,54.18848038,58.75,,
3930,54.18848038,60,,
3931,54.18848038,55,,
3932,54.18848038,61.25,,
3933,54.18848038,52.5,,
3934,54.18848038,237.5,,
3935,55.13088989,18.75,,
3936,55.13088989,22.5,,
3937,55.13088989,23.75,,
3938,55.13088989,25,,
3939,55.13088989,20,,
3940,55.13088989,27.5,,
3941,55.13088989,28.75,,
3942,55.13088989,30,,
3943,55.13088989,21.25,,
3944,55.13088989,32.5,,
3945,55.13088989,33.75,,
3946,55.13088989,35,,
3947,55.13088989,47.5,,
3948,55.13088989,43.75,,
3949,55.13088989,13.75,,
3950,55.13088989,17.5,,
3951,55.13088989,46.25,,
3952,55.13088989,36.25,,
3953,55.13088989,38.75,,
3954,55.13088989,40,,
3955,55.13088989,37.5,,
3956,55.13088989,12.5,,
3957,55.13088989,11.25,,
3958,55.13088989,8.75,,
3959,55.13088989,42.5,,
3960,55.13088989,10,,
3961,55.13088989,98.75,,
3962,55.13088989,352.5,,
3963,55.13088989,353.75,,
3964,55.13088989,355,,
3965,55.13088989,356.25,,
3966,55.13088989,357.5,,
3967,55.13088989,358.75,,
3968,55.13088989,78.75,,
3969,55.13088989,76.25,,
3970,55.13088989,73.75,,
3971,55.13088989,82.5,,
3972,55.13088989,83.75,,
3973,55.13088989,85,,
3974,55.13088989,86.25,,
3975,55.13088989,71.25,,
3976,55.13088989,58.75,,
3977,55.13088989,60,,
3978,55.13088989,68.75,,
3979,55.13088989,88.75,,
3980,55.13088989,90,,
3981,55.13088989,57.5,,
3982,55.13088989,55,,
3983,55.13088989,56.25,,
3984,55.13088989,51.25,,
3985,55.13088989,61.25,,
3986,55.13088989,65,,
3987,55.13088989,52.5,,
3988,56.07329941,22.5,,
3989,56.07329941,23.75,,
3990,56.07329941,25,,
3991,56.07329941,26.25,,
3992,56.07329941,27.5,,
3993,56.07329941,30,,
3994,56.07329941,21.25,,
3995,56.07329941,33.75,,
3996,56.07329941,47.5,,
3997,56.07329941,15,,
3998,56.07329941,43.75,,
3999,56.07329941,13.75,,
4000,56.07329941,48.75,,
4001,56.07329941,46.25,,
4002,56.07329941,16.25,,
4003,56.07329941,36.25,,
4004,56.07329941,38.75,,
4005,56.07329941,40,,
4006,56.07329941,41.25,,
4007,56.07329941,37.5,,
4008,56.07329941,12.5,,
4009,56.07329941,11.25,,
4010,56.07329941,101.25,,
4011,56.07329941,8.75,,
4012,56.07329941,42.5,,
4013,56.07329941,10,,
4014,56.07329941,97.5,,
4015,56.07329941,96.25,,
4016,56.07329941,95,,
4017,56.07329941,355,,
4018,56.07329941,356.25,,
4019,56.07329941,357.5,,
4020,56.07329941,53.75,,
4021,56.07329941,85,,
4022,56.07329941,93.75,,
4023,56.07329941,86.25,,
4024,56.07329941,92.5,,
4025,56.07329941,70,,
4026,56.07329941,87.5,,
4027,56.07329941,60,,
4028,56.07329941,90,,
4029,56.07329941,55,,
4030,56.07329941,51.25,,
4031,56.07329941,61.25,,
4032,56.07329941,63.75,,
4033,56.07329941,62.5,,
4034,56.07329941,52.5,,
4035,57.01570511,23.75,,
4036,57.01570511,25,,
4037,57.01570511,28.75,,
4038,57.01570511,21.25,,
4039,57.01570511,35,,
4040,57.01570511,47.5,,
4041,57.01570511,15,,
4042,57.01570511,43.75,,
4043,57.01570511,13.75,,
4044,57.01570511,16.25,,
4045,57.01570511,36.25,,
4046,57.01570511,38.75,,
4047,57.01570511,40,,
4048,57.01570511,41.25,,
4049,57.01570511,125,,
4050,57.01570511,37.5,,
4051,57.01570511,106.25,,
4052,57.01570511,12.5,,
4053,57.01570511,103.75,,
4054,57.01570511,8.75,,
4055,57.01570511,42.5,,
4056,57.01570511,10,,
4057,57.01570511,356.25,,
4058,57.01570511,357.5,,
4059,57.01570511,358.75,,
4060,57.01570511,53.75,,
4061,57.01570511,85,,
4062,57.01570511,86.25,,
4063,57.01570511,60,,
4064,57.01570511,57.5,,
4065,57.01570511,61.25,,
4066,57.01570511,65,,
4067,57.01570511,66.25,,
4068,57.01570511,62.5,,
4069,57.01570511,52.5,,
4070,57.95811462,22.5,,
4071,57.95811462,25,,
4072,57.95811462,26.25,,
4073,57.95811462,28.75,,
4074,57.95811462,31.25,,
4075,57.95811462,33.75,,
4076,57.95811462,35,,
4077,57.95811462,15,,
4078,57.95811462,13.75,,
4079,57.95811462,16.25,,
4080,57.95811462,36.25,,
4081,57.95811462,38.75,,
4082,57.95811462,40,,
4083,57.95811462,41.25,,
4084,57.95811462,12.5,,
4085,57.95811462,11.25,,
4086,57.95811462,102.5,,
4087,57.95811462,8.75,,
4088,57.95811462,42.5,,
4089,57.95811462,45,,
4090,57.95811462,6.25,,
4091,57.95811462,7.5,,
4092,57.95811462,95,,
4093,57.95811462,353.75,,
4094,57.95811462,356.25,,
4095,57.95811462,357.5,,
4096,57.95811462,358.75,,
4097,57.95811462,92.5,,
4098,57.95811462,60,,
4099,57.95811462,68.75,,
4100,57.95811462,57.5,,
4101,57.95811462,55,,
4102,57.95811462,56.25,,
4103,57.95811462,61.25,,
4104,57.95811462,65,,
4105,57.95811462,62.5,,
4106,57.95811462,52.5,,
4107,57.95811462,225,,
4108,58.90052414,18.75,,
4109,58.90052414,25,,
4110,58.90052414,27.5,,
4111,58.90052414,28.75,,
4112,58.90052414,30,,
4113,58.90052414,31.25,,
4114,58.90052414,15,,
4115,58.90052414,13.75,,
4116,58.90052414,17.5,,
4117,58.90052414,50,,
4118,58.90052414,16.25,,
4119,58.90052414,40,,
4120,58.90052414,41.25,,
4121,58.90052414,37.5,,
4122,58.90052414,12.5,,
4123,58.90052414,11.25,,
4124,58.90052414,8.75,,
4125,58.90052414,10,,
4126,58.90052414,6.25,,
4127,58.90052414,60,,
4128,58.90052414,57.5,,
4129,58.90052414,55,,
4130,58.90052414,56.25,,
4131,58.90052414,52.5,,
4132,59.84293365,151.25,,
4133,59.84293365,18.75,,
4134,59.84293365,22.5,,
4135,59.84293365,23.75,,
4136,59.84293365,25,,
4137,59.84293365,27.5,,
4138,59.84293365,28.75,,
4139,59.84293365,30,,
4140,59.84293365,31.25,,
4141,59.84293365,32.5,,
4142,59.84293365,33.75,,
4143,59.84293365,15,,
4144,59.84293365,13.75,,
4145,59.84293365,17.5,,
4146,59.84293365,16.25,,
4147,59.84293365,40,,
4148,59.84293365,11.25,,
4149,59.84293365,10,,
4150,59.84293365,5,,
4151,59.84293365,60,,
4152,59.84293365,56.25,,
4153,60.78533936,22.5,,
4154,60.78533936,23.75,,
4155,60.78533936,25,,
4156,60.78533936,26.25,,
4157,60.78533936,27.5,,
4158,60.78533936,28.75,,
4159,60.78533936,21.25,,
4160,60.78533936,33.75,,
4161,60.78533936,15,,
4162,60.78533936,17.5,,
4163,60.78533936,46.25,,
4164,60.78533936,16.25,,
4165,60.78533936,11.25,,
4166,60.78533936,10,,
4167,60.78533936,5,,
4168,60.78533936,77.5,,
4169,60.78533936,76.25,,
4170,60.78533936,72.5,,
4171,60.78533936,68.75,,
4172,60.78533936,210,,
4173,61.72774887,23.75,,
4174,61.72774887,27.5,,
4175,61.72774887,21.25,,
4176,61.72774887,33.75,,
4177,61.72774887,35,,
4178,61.72774887,17.5,,
4179,61.72774887,16.25,,
4180,61.72774887,40,,
4181,61.72774887,130,,
4182,61.72774887,73.75,,
4183,61.72774887,51.25,,
4184,61.72774887,63.75,,
4185,62.67015839,22.5,,
4186,62.67015839,26.25,,
4187,62.67015839,27.5,,
4188,62.67015839,30,,
4189,62.67015839,21.25,,
4190,62.67015839,17.5,,
4191,62.67015839,113.75,,
4192,62.67015839,6.25,,
4193,62.67015839,7.5,,
4194,63.61256409,18.75,,
4195,63.61256409,22.5,,
4196,63.61256409,20,,
4197,63.61256409,27.5,,
4198,63.61256409,21.25,,
4199,63.61256409,15,,
4200,63.61256409,17.5,,
4201,63.61256409,11.25,,
4202,63.61256409,10,,
4203,63.61256409,75,,
4204,63.61256409,53.75,,
4205,63.61256409,337.5,,
4206,63.61256409,338.75,,
4207,64.55497742,177.5,,
4208,64.55497742,23.75,,
4209,64.55497742,25,,
4210,64.55497742,27.5,,
4211,64.55497742,21.25,,
4212,64.55497742,35,,
4213,64.55497742,40,,
4214,64.55497742,41.25,,
4215,64.55497742,337.5,,
4216,64.55497742,338.75,,
4217,64.55497742,212.5,,
4218,65.49738312,22.5,,
4219,65.49738312,23.75,,
4220,65.49738312,25,,
4221,65.49738312,57.5,,
4222,66.43978882,26.25,,
4223,66.43978882,13.75,,
4224,66.43978882,76.25,,
4225,66.43978882,60,,
4226,66.43978882,66.25,,
4227,67.38220215,32.5,,
4228,67.38220215,33.75,,
4229,67.38220215,15,,
4230,67.38220215,13.75,,
4231,67.38220215,63.75,,
4232,67.38220215,52.5,,
4233,68.32460785,32.5,,
4234,68.32460785,15,,
4235,69.26701355,18.75,,
4236,69.26701355,32.5,,
4237,69.26701355,33.75,,
4238,69.26701355,87.5,,
4239,69.26701355,88.75,,
4240,70.20942688,31.25,,
